elec_demand_CO1,elec_demand_FL1,elec_demand_GC1,elec_demand_GC2,elec_demand_GC3,elec_demand_GC4,elec_demand_ID1,elec_demand_KY1,elec_demand_MT1,elec_demand_NE1,elec_demand_OK1,elec_demand_TX2,elec_demand_WY1,elec_demand_eastern0,elec_demand_eastern1,elec_demand_eastern2,elec_demand_eastern3,elec_demand_eastern4,elec_demand_eastern5,elec_demand_eastern6,elec_demand_western1,elec_demand_western2,elec_demand_western3
10889.0,39003.0,11993.0,17345.0,5338.0,10929.0,4250.0,12458.0,2671.0,5833.0,10302.0,40453.0,3690.0,156879.0,4351.0,38131.0,29488.0,101654.0,68375.0,28257.0,28976.0,66224.0,19891.0
11457.0,39708.0,12093.0,17490.0,5383.0,11320.0,4479.0,12468.0,2771.0,5848.0,10348.0,40791.0,3747.0,155660.0,4389.0,38339.0,29965.0,103302.0,68557.0,27712.0,30093.0,67061.0,20612.0
11683.0,39489.0,12043.0,17415.0,5360.0,11410.0,4643.0,12294.0,2848.0,5719.0,10147.0,40620.0,3803.0,151577.0,4371.0,38096.0,29836.0,103648.0,67674.0,26721.0,31576.0,70973.0,21451.0
11670.0,38211.0,11724.0,16955.0,5218.0,11276.0,4640.0,11883.0,2844.0,5481.0,9806.0,39545.0,3808.0,145396.0,4357.0,37226.0,29084.0,102355.0,66084.0,25242.0,32012.0,72626.0,21502.0
11587.0,36166.0,11273.0,16303.0,5017.0,10830.0,4587.0,11353.0,2805.0,5245.0,9339.0,38023.0,3769.0,138730.0,4219.0,35603.0,27886.0,99704.0,63155.0,23785.0,31697.0,72193.0,21149.0
11214.0,34289.0,10733.0,15521.0,4777.0,10380.0,4491.0,10954.0,2704.0,5142.0,9064.0,36200.0,3672.0,133686.0,4003.0,33597.0,26841.0,96993.0,60150.0,22642.0,31215.0,70495.0,20637.0
10760.0,33418.0,10362.0,14985.0,4612.0,9905.0,4316.0,10696.0,2589.0,5005.0,8879.0,34949.0,3565.0,132581.0,3859.0,32137.0,25855.0,96579.0,58214.0,22455.0,30140.0,67953.0,19872.0
10407.0,33652.0,10285.0,14875.0,4578.0,9864.0,4083.0,10715.0,2474.0,5086.0,8996.0,34692.0,3452.0,133829.0,3751.0,31590.0,25916.0,98341.0,57690.0,22705.0,28508.0,64880.0,19167.0
10572.0,33849.0,10402.0,15043.0,4629.0,9964.0,3910.0,10722.0,2418.0,5179.0,9256.0,35086.0,3466.0,132963.0,3745.0,31772.0,26506.0,98992.0,57730.0,22198.0,27208.0,62223.0,18907.0
10877.0,33156.0,10418.0,15067.0,4637.0,9888.0,3927.0,10398.0,2489.0,5261.0,9376.0,35140.0,3541.0,129550.0,3793.0,31387.0,26622.0,97420.0,56516.0,21055.0,26913.0,62944.0,19261.0
10934.0,33826.0,10258.0,14835.0,4565.0,9542.0,3934.0,10428.0,2428.0,5340.0,9437.0,34600.0,3565.0,133902.0,3694.0,30246.0,26114.0,98215.0,55636.0,21438.0,26985.0,63818.0,19418.0
10496.0,36587.0,10709.0,15486.0,4766.0,9833.0,3956.0,11059.0,2346.0,5665.0,10191.0,36119.0,3479.0,142197.0,3765.0,30867.0,27308.0,102578.0,57562.0,22396.0,26823.0,62377.0,19258.0
10620.0,40599.0,11479.0,16601.0,5109.0,10450.0,3904.0,11688.0,2373.0,5924.0,10551.0,38717.0,3511.0,147105.0,3938.0,32697.0,28813.0,109188.0,61020.0,24179.0,26217.0,59783.0,19505.0
10787.0,41979.0,11790.0,17051.0,5247.0,10965.0,4091.0,11994.0,2441.0,5880.0,10406.0,39767.0,3542.0,146172.0,4210.0,35308.0,29477.0,111534.0,63690.0,25154.0,27055.0,61285.0,20327.0
11287.0,40366.0,11578.0,16743.0,5153.0,10897.0,4432.0,11941.0,2592.0,5864.0,10254.0,39050.0,3622.0,145062.0,4365.0,36752.0,29379.0,110393.0,64436.0,25376.0,28607.0,63934.0,21376.0
11609.0,38299.0,11536.0,16682.0,5134.0,10744.0,4697.0,11878.0,2745.0,5909.0,10214.0,38909.0,3637.0,143161.0,4433.0,37372.0,29304.0,107033.0,64754.0,25870.0,30580.0,67928.0,21644.0
11893.0,36634.0,11586.0,16757.0,5157.0,10772.0,4862.0,11808.0,2823.0,5957.0,10135.0,39083.0,3730.0,141522.0,4490.0,37724.0,29484.0,103814.0,64858.0,25758.0,31599.0,69194.0,21568.0
12027.0,35491.0,11594.0,16768.0,5161.0,10690.0,4914.0,11685.0,2934.0,6056.0,9959.0,39109.0,3816.0,139437.0,4578.0,38151.0,29421.0,100521.0,64625.0,25123.0,31849.0,70918.0,21512.0
12266.0,34734.0,11566.0,16728.0,5148.0,10590.0,5030.0,11519.0,3031.0,6099.0,9808.0,39013.0,3896.0,136196.0,4571.0,37847.0,29230.0,97506.0,63611.0,24466.0,32174.0,72853.0,21374.0
12284.0,33852.0,11507.0,16642.0,5122.0,10503.0,5027.0,11269.0,3074.0,5993.0,9608.0,38814.0,3897.0,133087.0,4522.0,37294.0,28781.0,95019.0,62229.0,23960.0,32502.0,74573.0,21063.0
12126.0,33259.0,11413.0,16505.0,5080.0,10395.0,4987.0,11079.0,2971.0,5953.0,9393.0,38495.0,3855.0,130996.0,4428.0,36632.0,28346.0,92734.0,61109.0,23704.0,32455.0,73949.0,20607.0
11883.0,32836.0,11306.0,16350.0,5032.0,10300.0,4849.0,10956.0,2919.0,5967.0,9297.0,38134.0,3825.0,131841.0,4479.0,36177.0,28080.0,90798.0,60658.0,23734.0,32234.0,71594.0,20221.0
11778.0,33102.0,11317.0,16366.0,5037.0,10321.0,4713.0,11035.0,2858.0,6099.0,9556.0,38170.0,3794.0,137514.0,4427.0,36027.0,28393.0,91044.0,61055.0,24842.0,31905.0,70023.0,20042.0
11744.0,34360.0,11431.0,16530.0,5088.0,10429.0,4654.0,11312.0,2832.0,6159.0,9868.0,38554.0,3750.0,140062.0,4453.0,36816.0,28817.0,94204.0,63142.0,25759.0,31678.0,68762.0,20000.0
11977.0,36985.0,11772.0,17025.0,5239.0,10704.0,4659.0,11603.0,2878.0,6132.0,9898.0,39708.0,3781.0,140038.0,4640.0,38159.0,29312.0,98458.0,64771.0,26019.0,31936.0,68200.0,20144.0
12396.0,36817.0,11768.0,17021.0,5238.0,10933.0,4823.0,11563.0,2896.0,6137.0,9835.0,39697.0,3849.0,138783.0,4599.0,38325.0,29529.0,98092.0,64974.0,25565.0,32755.0,69230.0,20795.0
12704.0,35871.0,11577.0,16742.0,5153.0,10821.0,4921.0,11365.0,2948.0,6029.0,9707.0,39048.0,3935.0,135497.0,4592.0,37889.0,29222.0,97107.0,64176.0,24800.0,33637.0,73128.0,21526.0
12639.0,34656.0,11289.0,16326.0,5024.0,10520.0,4873.0,11059.0,2925.0,5855.0,9396.0,38076.0,3904.0,130533.0,4479.0,37136.0,28433.0,95992.0,62757.0,23787.0,33646.0,74527.0,21478.0
12560.0,33175.0,10916.0,15786.0,4859.0,10293.0,4756.0,10579.0,2856.0,5622.0,9055.0,36821.0,3849.0,125083.0,4378.0,35874.0,27572.0,94459.0,60596.0,22492.0,32955.0,73801.0,21202.0
12272.0,31283.0,10450.0,15112.0,4651.0,9972.0,4635.0,10129.0,2771.0,5463.0,8716.0,35246.0,3759.0,120289.0,4215.0,34445.0,26515.0,92303.0,58153.0,21286.0,32050.0,72385.0,20719.0
11856.0,28695.0,10051.0,14535.0,4473.0,9498.0,4469.0,9406.0,2668.0,5365.0,8517.0,33901.0,3654.0,113031.0,3931.0,33112.0,25573.0,87137.0,55314.0,19324.0,30848.0,70261.0,20082.0
11513.0,27848.0,9498.0,13736.0,4227.0,8810.0,4227.0,9091.0,2557.0,5202.0,8095.0,32035.0,3568.0,113271.0,3737.0,31055.0,24104.0,85487.0,53255.0,19233.0,29347.0,67350.0,19408.0
10873.0,27715.0,9423.0,13627.0,4194.0,8712.0,4002.0,8869.0,2356.0,5246.0,8244.0,31783.0,3425.0,112443.0,3672.0,31119.0,24063.0,85252.0,53103.0,18853.0,27895.0,64430.0,18601.0
10961.0,27190.0,9380.0,13567.0,4175.0,8633.0,3739.0,8589.0,2370.0,5283.0,8308.0,31639.0,3452.0,110721.0,3682.0,30937.0,24016.0,83774.0,52533.0,18275.0,25984.0,59434.0,18260.0
10925.0,27243.0,9304.0,13455.0,4141.0,8411.0,3717.0,8518.0,2361.0,5270.0,8288.0,31382.0,3452.0,112884.0,3621.0,30091.0,23742.0,83294.0,52412.0,18465.0,25705.0,59052.0,18272.0
10661.0,28173.0,9513.0,13758.0,4234.0,8515.0,3646.0,8700.0,2272.0,5410.0,8616.0,32088.0,3406.0,116379.0,3651.0,29829.0,24252.0,84345.0,53470.0,19009.0,25368.0,58125.0,18200.0
10650.0,29592.0,9866.0,14268.0,4391.0,8696.0,3622.0,8901.0,2296.0,5554.0,8872.0,33280.0,3414.0,119636.0,3728.0,30589.0,24996.0,86173.0,55233.0,19911.0,24892.0,56413.0,18293.0
10677.0,31020.0,10180.0,14722.0,4531.0,8923.0,3718.0,9163.0,2334.0,5574.0,9109.0,34338.0,3413.0,122271.0,3901.0,31646.0,25607.0,87736.0,56790.0,20652.0,25115.0,56669.0,18769.0
10874.0,32368.0,10524.0,15219.0,4684.0,9120.0,3815.0,9415.0,2395.0,5681.0,9332.0,35496.0,3412.0,124270.0,4055.0,32768.0,26229.0,89374.0,58379.0,21581.0,25806.0,57694.0,19312.0
11139.0,32761.0,10874.0,15726.0,4840.0,9404.0,3995.0,9694.0,2482.0,5810.0,9595.0,36677.0,3456.0,123886.0,4202.0,34124.0,27058.0,90969.0,60473.0,21742.0,26725.0,58930.0,19852.0
11622.0,32530.0,11105.0,16060.0,4942.0,9638.0,4181.0,9803.0,2630.0,5793.0,9531.0,37457.0,3546.0,122605.0,4286.0,35228.0,27534.0,91205.0,60928.0,21441.0,27727.0,60927.0,20269.0
11968.0,32009.0,11137.0,16106.0,4957.0,9737.0,4384.0,9820.0,2705.0,5759.0,9342.0,37563.0,3615.0,120210.0,4255.0,35697.0,27470.0,90164.0,60269.0,20785.0,28890.0,63211.0,20291.0
12557.0,31706.0,11078.0,16021.0,4931.0,9700.0,4517.0,9751.0,2770.0,5775.0,9105.0,37364.0,3659.0,117810.0,4366.0,35699.0,27088.0,88557.0,59486.0,20166.0,29761.0,65512.0,20116.0
12317.0,31133.0,10890.0,15749.0,4847.0,9593.0,4552.0,9600.0,2804.0,5674.0,8827.0,36732.0,3670.0,115849.0,4315.0,35919.0,26524.0,86261.0,58315.0,19695.0,30138.0,65869.0,19692.0
11953.0,30607.0,10797.0,15614.0,4805.0,9506.0,4516.0,9467.0,2860.0,5571.0,8674.0,36417.0,3636.0,114454.0,4240.0,35238.0,26204.0,84563.0,57186.0,19276.0,30117.0,64938.0,19227.0
11822.0,30442.0,10703.0,15478.0,4763.0,9561.0,4441.0,9409.0,2796.0,5600.0,8668.0,36099.0,3632.0,115526.0,4191.0,34464.0,26117.0,83488.0,56849.0,19401.0,29717.0,63632.0,18822.0
11645.0,30529.0,10702.0,15478.0,4763.0,9561.0,4327.0,9663.0,2707.0,5750.0,9063.0,36099.0,3598.0,121451.0,4084.0,34372.0,26533.0,83047.0,57877.0,20285.0,29197.0,62241.0,18534.0
11344.0,31414.0,10925.0,15801.0,4863.0,9734.0,4246.0,10181.0,2657.0,5806.0,9416.0,36851.0,3546.0,125532.0,4119.0,35119.0,27151.0,85497.0,60749.0,21469.0,28814.0,60367.0,18428.0
11587.0,33757.0,11321.0,16373.0,5040.0,10025.0,4247.0,10467.0,2643.0,5833.0,9494.0,38188.0,3590.0,125435.0,4356.0,36165.0,27789.0,88755.0,62563.0,21506.0,28739.0,59851.0,18651.0
12200.0,33248.0,11321.0,16372.0,5039.0,10275.0,4420.0,10472.0,2769.0,5773.0,9441.0,38184.0,3693.0,124695.0,4332.0,35661.0,27982.0,87924.0,62726.0,21393.0,29548.0,61166.0,19442.0
12281.0,32120.0,11232.0,16244.0,4999.0,10078.0,4562.0,10363.0,2742.0,5651.0,9297.0,37886.0,3726.0,122157.0,4288.0,35173.0,27756.0,86262.0,62332.0,20919.0,30464.0,65552.0,20094.0
12165.0,30810.0,10967.0,15861.0,4882.0,9848.0,4542.0,10210.0,2730.0,5527.0,9044.0,36994.0,3692.0,118906.0,4225.0,34947.0,27169.0,84953.0,61338.0,20177.0,30206.0,66409.0,19979.0
11895.0,29260.0,10664.0,15422.0,4746.0,9527.0,4452.0,9903.0,2667.0,5327.0,8668.0,35970.0,3658.0,115048.0,4102.0,33734.0,26307.0,83446.0,59812.0,19206.0,29722.0,65973.0,19762.0
11569.0,27637.0,10326.0,14934.0,4596.0,9237.0,4341.0,9644.0,2602.0,5224.0,8413.0,34831.0,3619.0,112120.0,3945.0,32518.0,25600.0,81764.0,57465.0,18381.0,29071.0,64829.0,19407.0
11192.0,26272.0,10016.0,14485.0,4458.0,8975.0,4181.0,9520.0,2525.0,5162.0,8199.0,33783.0,3558.0,111708.0,3865.0,31565.0,24959.0,79802.0,56446.0,17996.0,28281.0,63586.0,18831.0
10913.0,25795.0,9885.0,14296.0,4399.0,8605.0,4006.0,9490.0,2424.0,5133.0,8154.0,33343.0,3462.0,112245.0,3738.0,31184.0,24576.0,79055.0,56093.0,17867.0,27075.0,61233.0,18336.0
10977.0,25798.0,9873.0,14278.0,4394.0,8505.0,3879.0,9455.0,2375.0,5169.0,8206.0,33302.0,3425.0,111994.0,3722.0,31279.0,24642.0,78544.0,56418.0,17687.0,25969.0,59764.0,18136.0
11141.0,25208.0,9824.0,14207.0,4373.0,8375.0,3793.0,9386.0,2382.0,5131.0,8241.0,33135.0,3491.0,109989.0,3722.0,31036.0,24579.0,76797.0,55143.0,17135.0,25408.0,59170.0,18160.0
11224.0,25167.0,9712.0,14046.0,4323.0,8195.0,3809.0,9384.0,2334.0,5086.0,8102.0,32758.0,3518.0,112034.0,3625.0,30358.0,24145.0,76490.0,54599.0,17402.0,25179.0,58804.0,18186.0
11147.0,26152.0,9839.0,14230.0,4380.0,8205.0,3740.0,9606.0,2276.0,5185.0,8329.0,33187.0,3487.0,115004.0,3672.0,30521.0,24389.0,77517.0,54992.0,17861.0,24882.0,57783.0,18057.0
11331.0,27340.0,10071.0,14565.0,4482.0,8375.0,3715.0,9836.0,2302.0,5255.0,8597.0,33971.0,3478.0,118360.0,3692.0,30946.0,24927.0,78896.0,56301.0,18526.0,24441.0,56098.0,18112.0
11533.0,28985.0,10298.0,14893.0,4584.0,8480.0,3743.0,10133.0,2311.0,5310.0,8887.0,34736.0,3519.0,121773.0,3807.0,31727.0,25333.0,80696.0,57551.0,19122.0,24754.0,56401.0,18461.0
11710.0,30604.0,10534.0,15234.0,4688.0,8628.0,3851.0,10382.0,2375.0,5394.0,9008.0,35534.0,3491.0,125090.0,3916.0,32735.0,25864.0,83923.0,58752.0,20306.0,25344.0,57369.0,18960.0
11946.0,31032.0,10877.0,15730.0,4841.0,8976.0,4005.0,10519.0,2479.0,5503.0,9265.0,36689.0,3482.0,126505.0,4065.0,33768.0,26700.0,86632.0,61001.0,21001.0,26201.0,58893.0,19421.0
12428.0,30971.0,11046.0,15976.0,4917.0,9324.0,4176.0,10425.0,2586.0,5573.0,9305.0,37260.0,3555.0,126247.0,4132.0,34997.0,27309.0,87770.0,62086.0,21461.0,27284.0,59901.0,19903.0
12624.0,30996.0,11123.0,16085.0,4950.0,9537.0,4337.0,10216.0,2676.0,5575.0,9361.0,37516.0,3594.0,125133.0,4128.0,35833.0,27666.0,87425.0,61725.0,21683.0,28611.0,62468.0,20070.0
12622.0,31183.0,11101.0,16055.0,4942.0,9632.0,4453.0,10088.0,2769.0,5543.0,9312.0,37447.0,3676.0,124288.0,4277.0,36280.0,27517.0,87109.0,60574.0,21643.0,29456.0,64337.0,20188.0
12461.0,31096.0,11049.0,15977.0,4917.0,9731.0,4458.0,9917.0,2766.0,5433.0,9197.0,37264.0,3628.0,123065.0,4212.0,35433.0,27360.0,86350.0,59229.0,21557.0,29620.0,64891.0,19941.0
12649.0,31092.0,10965.0,15859.0,4881.0,9803.0,4411.0,9828.0,2777.0,5410.0,9133.0,36987.0,3634.0,122893.0,4133.0,34503.0,27167.0,85251.0,58853.0,21415.0,29448.0,64094.0,19728.0
12143.0,31034.0,10906.0,15772.0,4854.0,9831.0,4284.0,9833.0,2722.0,5399.0,9246.0,36786.0,3649.0,125303.0,4016.0,33783.0,27208.0,84319.0,58953.0,21707.0,29006.0,62423.0,19380.0
11832.0,31347.0,10966.0,15859.0,4881.0,9888.0,4165.0,10154.0,2694.0,5680.0,9678.0,36987.0,3666.0,132872.0,4069.0,33769.0,27853.0,84529.0,60478.0,23077.0,28498.0,61004.0,19158.0
11501.0,32191.0,11287.0,16323.0,5024.0,10030.0,4073.0,10665.0,2660.0,5783.0,9983.0,38073.0,3650.0,138363.0,4149.0,35003.0,28518.0,87368.0,63224.0,24555.0,27922.0,59178.0,19178.0
11632.0,34448.0,11770.0,17022.0,5238.0,10384.0,4086.0,11012.0,2701.0,5818.0,10074.0,39700.0,3694.0,139089.0,4327.0,36590.0,29277.0,90378.0,65109.0,24597.0,27891.0,58949.0,19539.0
12158.0,33740.0,11776.0,17030.0,5241.0,10672.0,4316.0,10985.0,2791.0,5794.0,9974.0,39722.0,3745.0,139278.0,4362.0,36352.0,29500.0,89881.0,64351.0,24363.0,28789.0,60618.0,20336.0
12340.0,32476.0,11619.0,16804.0,5172.0,10525.0,4453.0,10806.0,2810.0,5712.0,9768.0,39191.0,3751.0,136550.0,4363.0,35815.0,29142.0,88263.0,63575.0,23618.0,30243.0,65422.0,21155.0
12520.0,30813.0,11274.0,16305.0,5018.0,10272.0,4490.0,10499.0,2766.0,5517.0,9364.0,38028.0,3775.0,132016.0,4258.0,35242.0,28281.0,86059.0,61820.0,22617.0,30259.0,66714.0,21124.0
12531.0,28434.0,10806.0,15628.0,4810.0,9893.0,4422.0,10144.0,2701.0,5351.0,8961.0,36448.0,3713.0,127018.0,4091.0,34026.0,27229.0,83271.0,59918.0,21404.0,30041.0,66251.0,20730.0
12307.0,26327.0,10277.0,14863.0,4574.0,9394.0,4300.0,9782.0,2643.0,5199.0,8700.0,34666.0,3642.0,123497.0,3890.0,32994.0,26150.0,80622.0,58289.0,20487.0,29328.0,64904.0,20178.0
11890.0,25693.0,9891.0,14305.0,4402.0,8883.0,4169.0,9936.0,2515.0,5168.0,8555.0,33363.0,3549.0,128041.0,3731.0,31850.0,25263.0,81126.0,57799.0,21393.0,28292.0,63339.0,19497.0
11571.0,25613.0,10122.0,14638.0,4505.0,8952.0,3992.0,10177.0,2418.0,5370.0,9051.0,34138.0,3490.0,129658.0,3733.0,33095.0,26196.0,82377.0,59572.0,21766.0,26899.0,60800.0,18873.0
12016.0,25494.0,10262.0,14840.0,4567.0,9022.0,3910.0,10234.0,2456.0,5537.0,9393.0,34611.0,3538.0,129194.0,3832.0,33555.0,26951.0,82421.0,60459.0,21678.0,25687.0,59744.0,19165.0
12222.0,24644.0,10291.0,14882.0,4580.0,8918.0,4027.0,9985.0,2482.0,5614.0,9624.0,34711.0,3593.0,126574.0,3787.0,33105.0,27118.0,80269.0,59728.0,20779.0,26044.0,63176.0,19660.0
12305.0,24524.0,10147.0,14674.0,4516.0,8579.0,4104.0,10137.0,2464.0,5637.0,9700.0,34227.0,3640.0,131889.0,3721.0,32021.0,26664.0,80518.0,59434.0,21375.0,26275.0,64247.0,19990.0
11859.0,26619.0,10719.0,15502.0,4771.0,8805.0,4038.0,10824.0,2351.0,5987.0,10587.0,36155.0,3545.0,141366.0,3773.0,32612.0,28025.0,84116.0,61634.0,22800.0,25959.0,63060.0,19846.0
12020.0,30012.0,11570.0,16733.0,5149.0,9318.0,3989.0,11520.0,2404.0,6267.0,11112.0,39026.0,3552.0,147217.0,3932.0,34594.0,29621.0,90011.0,65899.0,25025.0,25416.0,60782.0,20010.0
12393.0,31669.0,11970.0,17310.0,5328.0,9903.0,4189.0,11929.0,2491.0,6185.0,11155.0,40371.0,3586.0,148085.0,4138.0,37272.0,30401.0,92974.0,68942.0,26186.0,26218.0,62290.0,20984.0
12859.0,31598.0,11952.0,17284.0,5320.0,9994.0,4571.0,12003.0,2665.0,6127.0,11188.0,40313.0,3650.0,149729.0,4422.0,38767.0,30555.0,93352.0,69839.0,26265.0,27812.0,65519.0,22311.0
13025.0,32259.0,12159.0,17584.0,5412.0,10094.0,4861.0,12219.0,2790.0,6132.0,11435.0,41015.0,3702.0,151839.0,4415.0,39426.0,30869.0,95545.0,72007.0,26217.0,29974.0,70059.0,22554.0
13042.0,33329.0,12425.0,17969.0,5530.0,10467.0,4959.0,12362.0,2864.0,6175.0,11551.0,41909.0,3735.0,152332.0,4475.0,40358.0,31617.0,98337.0,73004.0,26664.0,30914.0,71509.0,22374.0
13504.0,34236.0,12737.0,18420.0,5669.0,10726.0,5005.0,12379.0,2916.0,6211.0,11482.0,42961.0,3818.0,150541.0,4540.0,40483.0,31958.0,99868.0,72608.0,26516.0,31009.0,72939.0,22308.0
13501.0,34524.0,12930.0,18699.0,5755.0,10891.0,5030.0,12194.0,2969.0,6139.0,11314.0,43613.0,3882.0,148179.0,4474.0,39819.0,31898.0,99797.0,71353.0,25626.0,31221.0,74511.0,22374.0
13087.0,34689.0,12979.0,18769.0,5776.0,10861.0,5044.0,11959.0,2953.0,6008.0,10978.0,43778.0,3901.0,145994.0,4449.0,38869.0,31274.0,99008.0,69535.0,25129.0,31520.0,76045.0,22037.0
12505.0,34529.0,12891.0,18643.0,5738.0,10900.0,4968.0,11842.0,2877.0,5857.0,10764.0,43481.0,3836.0,145401.0,4361.0,37794.0,30834.0,97726.0,67495.0,24532.0,31482.0,75231.0,21601.0
12146.0,34687.0,12803.0,18515.0,5698.0,10883.0,4795.0,11711.0,2835.0,5880.0,10759.0,43183.0,3800.0,147864.0,4249.0,36931.0,30549.0,96643.0,66183.0,24748.0,31215.0,72619.0,21332.0
11898.0,34745.0,12893.0,18647.0,5739.0,10933.0,4614.0,11845.0,2788.0,6070.0,11051.0,43488.0,3834.0,154660.0,4290.0,36421.0,30966.0,96850.0,66268.0,26098.0,30852.0,70897.0,20861.0
11822.0,35746.0,13228.0,19131.0,5888.0,11206.0,4501.0,12274.0,2752.0,6161.0,11403.0,44619.0,3833.0,157503.0,4390.0,37158.0,31778.0,99581.0,68565.0,27474.0,30569.0,69674.0,20775.0
12077.0,38305.0,13570.0,19624.0,6040.0,11604.0,4509.0,12645.0,2778.0,6180.0,11377.0,45769.0,3902.0,158097.0,4557.0,38974.0,32572.0,102638.0,70859.0,27896.0,30876.0,68898.0,20968.0
12606.0,37920.0,13540.0,19581.0,6027.0,11798.0,4713.0,12642.0,2903.0,6168.0,11364.0,45670.0,3923.0,155874.0,4603.0,39627.0,32834.0,101917.0,71387.0,27451.0,31786.0,69982.0,21786.0
12862.0,36208.0,13319.0,19261.0,5928.0,11580.0,4860.0,12407.0,2927.0,6072.0,11082.0,44924.0,3983.0,151131.0,4552.0,39483.0,32320.0,99418.0,70560.0,26493.0,32776.0,74299.0,22780.0
12808.0,33849.0,12898.0,18652.0,5740.0,11144.0,4813.0,12033.0,2887.0,5803.0,10550.0,43503.0,3889.0,144065.0,4497.0,38707.0,31324.0,96001.0,68889.0,25148.0,32835.0,75901.0,22767.0
12560.0,31237.0,12258.0,17726.0,5455.0,10680.0,4772.0,11519.0,2835.0,5584.0,9969.0,41344.0,3905.0,136804.0,4417.0,37342.0,30054.0,92714.0,65966.0,23590.0,32431.0,75507.0,22378.0
12365.0,28414.0,11674.0,16884.0,5197.0,10125.0,4663.0,11039.0,2725.0,5449.0,9613.0,39378.0,3789.0,131110.0,4150.0,35238.0,28787.0,89252.0,63286.0,22060.0,31627.0,73634.0,21913.0
11679.0,26035.0,11210.0,16212.0,4990.0,9662.0,4435.0,10725.0,2587.0,5336.0,9334.0,37810.0,3662.0,127479.0,3901.0,33830.0,27911.0,85939.0,61394.0,20950.0,30120.0,70977.0,20961.0
11263.0,25175.0,10985.0,15888.0,4890.0,9205.0,4218.0,10638.0,2467.0,5286.0,9161.0,37054.0,3552.0,128359.0,3791.0,32968.0,27175.0,85005.0,60498.0,20984.0,28385.0,67898.0,20219.0
11247.0,24832.0,11078.0,16021.0,4931.0,9162.0,4039.0,10648.0,2388.0,5354.0,9299.0,37364.0,3504.0,127936.0,3757.0,33080.0,27398.0,84806.0,60436.0,20475.0,26764.0,65009.0,19893.0
11238.0,24010.0,11137.0,16106.0,4957.0,9078.0,3932.0,10455.0,2401.0,5449.0,9483.0,37565.0,3526.0,125763.0,3771.0,32602.0,27614.0,82838.0,59481.0,19576.0,25860.0,63165.0,19898.0
11447.0,23889.0,11133.0,16101.0,4956.0,8863.0,3953.0,10632.0,2375.0,5516.0,9609.0,37552.0,3574.0,131226.0,3705.0,31824.0,27309.0,83453.0,58833.0,19857.0,25803.0,63702.0,20165.0
10902.0,25703.0,11740.0,16979.0,5225.0,9043.0,3934.0,11263.0,2327.0,5903.0,10314.0,39600.0,3498.0,140289.0,3732.0,31969.0,28518.0,86791.0,60402.0,21071.0,25620.0,62860.0,20131.0
11119.0,29080.0,12668.0,18322.0,5639.0,9559.0,3915.0,11987.0,2354.0,6139.0,10803.0,42732.0,3510.0,146588.0,3894.0,33766.0,30010.0,92771.0,64398.0,23246.0,25252.0,60928.0,20420.0
11692.0,30419.0,13104.0,18951.0,5832.0,10059.0,4089.0,12316.0,2428.0,6051.0,10844.0,44200.0,3550.0,147639.0,4192.0,36408.0,30770.0,95609.0,67323.0,24270.0,26110.0,62686.0,21505.0
12273.0,30613.0,12979.0,18771.0,5777.0,10157.0,4417.0,12328.0,2608.0,6005.0,10907.0,43780.0,3604.0,146920.0,4392.0,37670.0,30714.0,96094.0,67983.0,24605.0,27854.0,65969.0,22580.0
12444.0,31164.0,13038.0,18855.0,5803.0,10223.0,4709.0,12365.0,2738.0,5993.0,11130.0,43978.0,3639.0,145674.0,4358.0,39032.0,31005.0,97688.0,69437.0,24975.0,30180.0,70135.0,22873.0
12458.0,32256.0,13078.0,18913.0,5821.0,10479.0,4823.0,12261.0,2820.0,6081.0,11256.0,44113.0,3720.0,143376.0,4453.0,40136.0,31424.0,99856.0,68697.0,25218.0,31260.0,72247.0,22541.0
12329.0,32958.0,13132.0,18991.0,5845.0,10710.0,4877.0,12048.0,2853.0,5995.0,11301.0,44293.0,3752.0,140953.0,4484.0,39697.0,31393.0,100858.0,67196.0,24668.0,31295.0,72448.0,22237.0
12412.0,33800.0,13047.0,18869.0,5807.0,10763.0,4877.0,11830.0,2902.0,5934.0,11133.0,44008.0,3778.0,137819.0,4410.0,38422.0,30960.0,100342.0,65718.0,23800.0,31213.0,73549.0,21944.0
12090.0,34083.0,12941.0,18715.0,5760.0,10788.0,4894.0,11563.0,2932.0,5815.0,10918.0,43649.0,3759.0,135052.0,4319.0,37021.0,30411.0,99416.0,63764.0,23290.0,31143.0,74474.0,21472.0
11639.0,34052.0,12785.0,18490.0,5690.0,10776.0,4819.0,11369.0,2875.0,5690.0,10730.0,43124.0,3722.0,134034.0,4266.0,35919.0,29850.0,98271.0,62057.0,23076.0,30960.0,73313.0,20899.0
11392.0,34107.0,12663.0,18313.0,5636.0,10749.0,4741.0,11251.0,2810.0,5657.0,10703.0,42712.0,3698.0,135821.0,4191.0,35045.0,29612.0,97293.0,61091.0,23153.0,30577.0,70548.0,20417.0
11248.0,34223.0,12668.0,18322.0,5639.0,10800.0,4633.0,11420.0,2777.0,5795.0,10975.0,42732.0,3725.0,141974.0,4233.0,34683.0,29980.0,97939.0,61495.0,24264.0,30127.0,68612.0,20039.0
